,embedding_x,embedding_y
191,12.178828,34.107956
192,-12.221937,-52.806316
193,45.344463,55.921337
194,-1.2886467,57.924023
195,-0.7986559,-33.185753
196,12.267154,-16.519762
197,55.487953,38.824905
198,44.687466,57.267365
199,-20.251682,-75.34912
200,2.3515093,-58.53995
201,45.106495,56.18273
202,-51.7392,-7.258144
203,8.078186,43.897644
204,-21.161285,82.973114
205,-36.727615,50.501816
206,46.617683,54.626247
207,-27.39442,7.627114
208,-6.5045204,-9.24981
209,70.66431,-11.25815
210,-1.7501571,28.179098
211,5.623344,-43.911037
212,-42.996864,52.18378
213,-46.73358,-4.5570054
214,55.470524,40.945705
215,45.23542,54.814865
216,-30.49056,2.4497972
217,7.5184183,49.375317
218,50.998966,49.281162
219,-16.749544,-44.168125
220,-7.238487,-8.175587
221,8.350997,37.052166
222,10.327387,56.35553
223,-57.267475,35.85662
224,53.277245,48.936867
225,51.10477,49.23953
226,51.35211,49.173172
227,55.237114,49.215744
228,44.58024,55.54687
229,9.847368,46.885845
230,79.669205,-37.25894
231,44.580162,55.546432
232,44.808403,55.28926
233,46.194035,53.797817
234,45.966427,54.051907
235,-2.6323855,58.643837
236,10.990807,58.56626
237,-2.5591793,62.832855
238,9.446583,47.49689
239,7.6083694,48.94552
240,51.216373,7.2423105
241,-4.0614667,2.694407
242,-54.73139,15.740905
243,-1.7989902,58.433712
244,-2.4251575,57.042835
245,-29.221403,9.76404
246,46.708397,53.37741
247,20.576643,-18.585264
248,11.72977,39.219925
249,1.3403078,36.759964
250,14.093399,31.179062
251,55.390762,-16.756502
252,56.237366,49.47936
253,-45.394016,19.353954
254,-13.875271,57.783653
255,39.617397,-21.58097
256,-33.998344,29.945501
257,13.147552,32.832508
258,41.676834,-48.981667
259,45.588177,54.44358
260,-2.4777381,57.136307
261,-2.2950382,-2.328043
262,-34.526012,30.007465
263,48.072685,52.403885
264,26.01665,-61.501343
265,46.884766,53.21278
266,-27.272047,38.085
267,-3.2536333,-2.8431113
268,20.724995,29.078764
269,-13.703864,-1.0532582
270,6.0861535,44.75417
271,-36.714497,50.94456
272,-24.06834,11.601516
273,22.491888,31.06651
274,22.005404,26.799484
275,10.291151,49.998726
276,-3.6908603,38.281315
277,6.5554237,35.822506
278,-8.926881,1.2420677
