,embedding_x,embedding_y
350,9.859397,-13.487677
351,-1.5720954,5.5258565
352,7.823394,-3.9738252
353,15.959328,-2.2016299
354,1.5900701,13.688817
355,-1.6363543,5.8915753
356,5.2331715,6.2807083
357,-6.232024,-8.570802
358,7.7600026,-4.341987
359,-7.299183,14.654199
360,-0.029219683,13.594418
361,8.742329,9.894263
362,13.078619,9.456792
363,12.491554,5.605898
364,4.654257,-12.489134
365,14.836692,-1.9345057
366,11.964956,8.351619
367,14.050039,-3.9054558
368,4.7665215,-11.749718
369,13.231581,5.025395
370,12.09415,9.028433
371,9.246121,5.6841207
372,4.7686954,-14.600619
373,15.681223,-1.5889184
374,7.819825,-5.3091483
375,6.102276,-13.282261
376,1.0881506,13.444037
377,5.3954873,-12.821253
378,8.97141,-4.229569
379,-7.299125,14.654267
380,15.855922,-1.8946636
381,4.986065,-13.436395
382,7.612994,-12.943461
383,-0.8334175,8.500644
384,-0.33745912,4.901606
385,-1.5845433,5.573253
386,18.3216,-6.1385355
387,14.855628,-4.7640843
388,14.995334,-1.7701366
389,15.140319,-2.3462312
390,4.969289,-11.224504
391,11.936745,8.380272
392,4.349134,-12.585714
393,7.863597,-12.765644
394,6.4657187,-11.978745
395,6.163307,-10.561776
396,7.244625,3.2539282
397,-9.842416,-7.2487063
398,4.682672,-11.07137
399,16.278557,-2.3359156
400,4.167597,-0.036333013
401,9.019743,-4.3049865
402,9.701619,-5.9745455
403,15.78531,-2.193904
404,4.8421445,-14.304679
405,5.360758,6.3868823
406,-8.277579,-11.530108
407,12.645931,9.648386
408,13.085439,5.12102
409,6.4766746,-11.904679
410,8.150777,3.1264591
411,9.299647,5.0989676
412,15.928304,-1.5732104
413,14.816775,-1.9107001
414,15.498408,-1.6812611
415,5.4320374,6.475158
416,-0.38743597,4.905178
417,4.971674,-11.234094
418,8.487837,3.265012
419,9.861793,-13.488643
420,14.761391,5.207316
421,8.777497,5.651028
422,-8.262371,-11.52256
423,-8.459804,8.502561
424,5.8216715,-11.122424
425,11.98765,8.890495
426,4.6356125,-15.5995865
427,15.706796,-1.5418279
428,11.055404,1.6275939
429,9.818471,7.8551736
430,12.960786,9.890056
431,4.7064905,-11.810676
432,7.630418,-11.569145
433,7.5964184,-12.947941
434,13.941101,-4.045819
435,-1.5914711,5.01035
436,-1.4803361,5.744773
437,6.0225573,4.036544
438,5.0694146,-13.47072
439,5.968531,4.309254
440,12.018362,8.7982025
441,4.9577394,-13.55287
442,11.491179,1.6669577
443,1.4931952,12.273183
444,9.345501,-2.581395
445,9.320443,-2.5916235
446,8.958553,9.766658
447,8.370315,3.1895633
448,7.7405396,-11.181774
449,7.7131853,-5.411093
450,14.538067,-3.8770535
451,7.9549723,-5.77107
452,15.89437,-1.5759135
453,4.660112,-14.8009615
454,9.114624,-4.280666
455,4.3110538,-12.585369
456,11.955762,5.464247
457,-9.208969,-2.7172859
458,2.988621,-4.886124
459,-6.233179,-8.569806
460,5.447689,13.190475
461,15.058968,-1.6865832
462,-9.22218,-2.7043598
463,15.234745,-1.6570535
464,7.168376,3.1434884
465,16.015997,-2.007578
466,2.855528,-4.8361526
467,-10.191444,14.344875
468,8.950102,-4.224521
469,11.885243,8.537119
470,-1.2810622,5.5225687
471,-6.2328963,-8.569749
472,9.862719,-13.489698
473,12.71537,-7.9172516
474,9.741471,-5.4505982
475,12.722123,-7.9135947
476,12.723765,-7.913375
477,12.737414,-7.9002633
478,7.734998,-3.6800396
479,3.0041757,-4.6258206
480,-9.2052765,-2.7223325
481,-3.7016134,-2.5911403
482,-8.242099,8.541012
483,11.931672,5.525099
484,6.978121,19.963888
485,9.796946,3.9833994
486,9.853907,-13.4856615
487,2.8845956,-4.639071
488,-8.263347,-11.524984
489,1.9358808,13.587931
490,4.622179,-14.620448
491,7.819638,-4.4182186
492,4.982713,-13.556311
493,5.447668,-13.861666
494,7.950568,-4.8710594
495,-7.29919,14.65417
496,12.986821,9.766182
497,4.6891217,-14.589943
498,4.7175946,-14.460151
499,-10.162564,14.361764
500,4.731943,-14.472109
501,0.23491575,4.638953
502,3.0425448,-4.609631
503,9.380988,3.8177826
504,18.291704,-6.1650643
505,6.216181,-10.515714
506,5.434214,-11.471394
507,18.465313,-6.0062876
508,-14.454437,-2.849026
509,7.1183434,3.2087317
510,6.512707,3.880189
511,4.8387766,-14.344544
512,14.105137,-4.0096273
513,4.6755824,-15.399497
514,5.0324564,-14.430045
515,4.7760253,-11.685065
516,11.679134,4.8396263
517,6.2359786,-10.483547
518,-6.1067176,1.8951555
519,6.9700475,19.976812
520,4.6076775,-11.189841
521,4.1835866,12.807777
522,4.531829,-12.585095
523,4.623778,-12.542397
524,14.856706,-1.9325976
525,15.715008,-1.5122094
526,6.4578485,-11.944974
527,-1.5723696,5.406422
528,14.348988,-6.3267937
529,6.6150975,20.171734
530,7.6377554,-11.559839
531,-11.74112,3.6023219
532,-1.0037075,5.422586
533,1.972731,1.4946215
534,7.799749,-3.9356284
535,13.316911,6.065678
536,2.00986,1.4619015
537,8.788773,5.646392
538,2.7012522,13.633495
539,9.048992,-4.3852544
540,11.908357,5.512934
541,5.3541546,-13.967875
542,-1.5750331,5.859259
543,7.193265,3.194592
544,-8.28977,-11.5329275
545,-9.215319,-2.706143
546,15.70778,-1.5539902
547,4.7849045,-14.93128
548,-8.4627495,8.371144
549,6.417185,-11.747758
550,9.856575,-13.486336
551,4.9126225,-13.657901
552,18.291292,-6.1674595
553,0.9030978,4.7167025
554,12.373034,9.525147
555,13.720043,-4.002104
556,-7.2991686,14.6541195
557,-10.720032,2.0120053
558,5.371948,6.4163156
559,14.80408,-1.9554796
560,7.7564244,-4.3198724
561,-6.50994,1.2183243
562,-10.430736,3.4655101
563,-10.816319,2.5227349
564,-1.5364556,4.9143233
565,-11.74954,3.6218247
566,7.901959,-5.67727
567,-10.149668,14.364131
568,5.0964975,-14.492974
569,1.9668847,1.5024083
570,13.8230915,-4.0507464
571,-14.058861,-2.711995
572,15.749738,-1.8774419
573,-8.379139,1.9950776
574,7.7615747,-11.176963
575,2.5930793,-4.8745704
576,5.38493,6.430779
577,4.875989,-14.837103
578,5.9697537,-10.911014
579,9.431274,-3.9679778
580,11.757509,1.8338073
581,-10.169102,14.361205
582,8.098699,10.175022
583,11.15125,2.1587691
584,8.123458,2.9516368
585,4.7183185,-14.553516
586,5.25468,-11.239663
587,7.5988774,-11.596898
588,4.935631,-13.433066
589,12.32697,9.29728
590,4.8781643,-14.354668
591,1.983309,1.4844444
592,7.1355166,3.6687562
593,0.24985898,4.649962
594,-8.479522,8.520668
595,9.275764,5.1343365
596,5.407639,6.4515886
597,-1.5955257,5.356916
598,-8.536215,7.9959955
599,7.969391,-5.8119946
600,-4.5102463,-10.235583
601,-14.063882,-2.7032504
602,0.21319333,4.6593814
603,-1.2770145,4.737144
604,8.497786,3.2913404
605,11.09253,2.0646417
606,12.4793215,9.632943
607,8.807364,9.895933
608,-4.204961,-2.2193367
609,14.011259,-4.174669
610,-8.27043,-11.529265
611,-8.201027,-11.492208
612,11.909018,5.4944544
613,4.6406145,-14.744774
614,5.002347,-13.562109
615,1.4485023,2.311816
616,2.9924269,24.215738
617,8.790579,5.643806
618,7.771275,-11.159328
619,8.909775,9.8073225
620,7.727659,-3.5808346
621,-9.178132,1.5711104
622,1.376343,4.8052545
623,-9.299967,1.6098421
624,9.879562,-13.504321
625,-10.425567,3.4780612
626,5.947459,-10.948832
627,6.2507467,-10.464583
628,1.4744147,2.3323214
629,11.714114,1.8813882
630,13.285535,4.8176827
631,-1.6184702,4.9339128
632,9.123965,5.758731
633,-10.104756,1.4467831
634,7.170134,3.6871703
635,11.928368,8.366795
636,15.711236,-1.5242159
637,-8.283233,-11.537844
638,-1.708707,4.9748263
639,6.6162972,20.171236
640,-8.458187,8.481417
641,8.612659,3.5556948
642,7.273789,-11.791863
643,-0.46644992,5.121713
644,6.264274,3.8864748
645,-8.544774,7.989413
646,6.2035885,-10.512415
647,8.296784,-3.5307877
648,7.620111,-11.579419
649,5.9672923,-13.359038
650,11.508065,1.6610416
651,11.741946,3.121157
652,-8.206777,-11.503623
653,18.04486,13.536324
654,11.702386,3.0426438
655,12.72309,-7.914383
656,12.723886,-7.9140015
657,5.3445115,6.36058
658,12.724477,-7.9125896
659,-8.213589,8.574206
660,9.731153,-3.221792
661,4.969234,-13.561022
662,3.006674,-4.6719775
663,4.668236,-11.0739
664,4.6681786,-14.638041
665,4.8519917,-14.352337
666,7.929147,-12.724721
667,4.93805,-13.657348
668,9.834588,-13.463322
669,8.298338,-3.5359595
670,-11.743552,3.6105065
671,15.357482,-1.5874925
672,5.89152,-11.02742
673,0.7156915,12.268201
674,-1.8123981,5.0645294
675,3.0140133,24.194633
676,16.54885,-2.5080023
677,5.0739846,-14.461363
678,15.161193,-1.5856899
679,1.4446536,12.230963
680,11.933974,8.613602
681,5.915931,15.309425
682,11.262509,3.7243247
683,-1.417767,4.8240476
684,11.719845,1.8422433
685,5.3302975,6.3619566
686,-1.5709715,5.483442
687,13.637698,-3.9841132
688,5.105875,-14.454541
689,7.7432427,-3.5822935
690,2.584458,-4.860557
691,5.0196104,-14.531335
692,6.926356,3.7441995
693,11.025819,1.5278356
694,5.308997,6.348687
695,-3.9177172,-2.4912117
696,3.5403838,13.458637
697,4.792361,-14.944284
698,1.6531609,13.655856
699,4.785422,-14.468061
700,7.6108556,-12.94289
701,9.854224,-13.483686
702,12.717374,-7.9089437
703,-8.28063,-11.536822
704,5.931783,-10.980487
705,5.9983845,4.1688933
706,-9.223109,-2.7035592
707,5.890145,-11.065985
708,9.752936,-3.21464
709,-7.058899,5.0745306
710,11.398289,15.31521
711,5.9126253,15.319772
712,4.7505116,-14.659883
713,4.5490084,-12.606097
714,13.597814,-4.035355
715,13.045447,9.379673
716,7.9513955,-5.7710967
717,5.149125,-14.400267
718,9.75578,-3.3329759
719,13.719717,-3.9630737
720,14.71913,-3.7932482
721,-10.680658,1.969132
722,9.79115,-5.6479673
723,11.501021,1.6237665
724,13.735681,-4.047674
725,4.728605,-14.488146
726,15.583373,-1.8671737
727,9.188455,-2.9413006
728,4.3817177,-12.610291
729,9.1723175,-13.002531
730,-8.112654,8.763951
731,5.2756295,15.089944
732,9.73358,-5.5648546
733,-6.508005,1.2084112
734,-0.056233924,13.618014
735,4.644675,-11.109001
736,8.416033,3.0587249
737,-10.805678,2.517948
738,-1.1876851,2.8198507
739,4.5891175,-12.548037
740,12.81055,9.764935
741,-8.2538595,-11.521249
742,15.427766,-1.5733303
743,9.835206,-13.469654
744,4.6182303,-11.151937
745,5.438941,6.479914
746,-9.185525,-2.743477
747,-10.08045,1.4988295
748,9.7113695,-3.3993807
749,5.8686604,-11.104371
750,9.803938,-13.444993
751,4.9490995,-11.214938
752,14.242434,-3.8826926
753,3.000731,-4.6455107
754,5.0498443,-14.46196
755,-10.826335,2.5196745
756,12.260807,9.216435
757,14.849805,-1.9818677
758,4.159511,-12.594094
759,-9.20216,-2.7265701
760,7.7034054,-11.358318
761,7.7760725,-12.829868
762,6.5188127,-11.906985
763,15.12715,-2.3328366
764,17.62096,14.324009
765,13.905203,-4.053006
766,4.580903,-12.580831
767,11.370795,1.6994742
768,-9.220235,-2.7072015
769,5.069047,-14.454387
770,14.732768,-2.415971
771,-8.151973,-11.4880905
772,8.0937395,-4.0204697
773,11.343776,1.5662823
774,7.9518237,-5.776372
775,-10.73671,2.066694
776,4.8985224,-13.736331
777,-9.221079,-2.7071233
778,-1.4601295,5.761222
779,11.9609585,8.354764
780,-8.516019,7.822582
781,5.8670697,-11.075296
782,13.263419,4.985793
783,1.9722707,1.4963405
784,-8.23655,-11.516129
785,1.4458344,2.2774096
786,-8.284779,8.359004
787,-8.131718,8.600982
788,14.911366,-1.8121843
789,5.3400574,-11.245255
790,-0.65165514,13.6261635
791,8.861835,-3.2225933
792,15.872624,-2.1618445
793,2.9385216,24.267225
794,-1.3414346,4.6941833
795,-8.391416,7.924048
796,-6.5218053,1.2028338
797,5.9229145,-10.988484
798,-0.70215005,5.2714906
799,6.489909,3.7697263
800,2.2943027,13.7344675
801,0.40094772,13.201287
802,4.734042,-14.665698
803,8.042245,10.192449
804,16.499569,-2.4808946
805,9.542934,-3.8012912
806,-8.493598,7.731757
807,5.4166236,6.460574
808,14.5851345,-3.9587517
809,4.6448894,-15.535481
810,-0.86325383,5.3597746
811,5.024113,-13.511362
812,9.443991,-3.9715707
813,9.194833,-2.811259
814,4.7703347,-14.984573
815,13.686012,-3.9667568
816,14.704175,-4.160123
817,9.079362,-2.9970574
818,8.06016,3.286058
819,-10.43332,3.4710622
820,2.9478812,24.258108
821,13.131939,9.43457
822,4.8997965,-11.655384
823,5.8839893,-11.112735
824,12.723101,-7.9115705
825,9.848414,-5.5263577
826,-1.2650518,2.651411
827,-0.8295118,8.509713
828,9.7722845,-5.502531
829,3.5313334,13.4619665
830,2.9479246,24.25805
831,-0.6794324,5.255307
832,2.9699473,-4.6204906
833,5.048622,-13.531094
834,6.24573,-10.473444
835,1.566298,13.688389
836,1.4901226,12.411518
837,-0.31114608,4.8857803
838,6.6054654,20.17794
839,11.567722,1.663078
840,6.238545,-10.482041
841,5.2491736,6.307192
842,7.7678776,-4.358712
843,7.836771,-5.2743497
844,-10.729977,2.0194466
845,-6.4939795,1.2221748
846,4.9486732,-13.640265
847,4.7812514,-14.9268265
848,9.719979,-3.203319
849,12.729792,5.1603336
850,6.9796643,19.961586
851,-9.000564,-4.617568
852,-2.0998838,5.3668537
853,11.367593,1.6694218
854,13.231455,4.867807
855,2.9468985,24.259281
856,12.724667,5.1083574
857,1.7114754,11.354637
858,2.6593785,13.703018
859,3.5419624,13.474456
860,-10.176891,14.360906
861,9.775474,-5.719767
862,14.172852,-4.150756
863,13.960115,-5.775903
864,8.5307255,-3.1299012
865,11.755237,1.8305813
866,10.774254,3.3570225
867,11.051425,2.0935667
868,15.641966,-1.8260912
869,-8.203434,-11.501196
870,9.819203,7.8564157
871,5.400493,-13.878068
872,2.9446082,24.261953
873,4.742431,-11.724912
874,7.326054,-11.776936
875,-8.755905,-3.554037
876,9.185952,5.7292066
877,7.7678275,-4.3587823
878,-8.204108,-11.503194
879,-6.211808,5.5470204
880,-14.465365,-2.8418214
881,18.044733,13.536889
882,-14.465447,-2.8566403
883,5.0140214,-13.411624
884,3.0707746,24.141062
885,6.051722,-12.528858
886,9.117885,-4.2946186
887,6.9134088,20.010582
888,9.807997,7.877227
889,13.136682,5.1355987
890,4.6180363,-15.581286
891,11.970084,8.864771
892,13.986645,-4.006824
893,4.7691226,-12.703626
894,9.183853,5.297821
895,6.9892235,19.95921
896,14.635416,-3.953527
897,8.493871,-3.1830857
898,7.84104,-5.2808394
899,11.230726,3.774725
900,2.5356998,-4.981009
901,9.351487,5.0266385
902,7.7476625,-4.3090816
903,-1.7507676,4.96143
904,3.0307603,-4.626958
905,-1.3170456,2.8402338
906,-8.124954,8.756647
907,8.112763,-4.917566
908,-8.0166,-11.453159
909,6.104047,-13.282944
910,9.128341,-4.347175
911,-6.4909883,1.2252276
912,1.4854254,12.278842
913,15.677476,-1.5296949
914,9.121288,-2.8996162
915,5.1558924,-14.381794
916,15.0180025,-1.7277074
917,6.416971,-12.033347
918,14.476066,-3.2151623
919,0.40244985,13.202907
920,18.043524,13.537829
921,3.0498366,24.162046
922,4.6831765,-14.494522
923,4.168217,-0.036500283
924,12.830933,9.895702
925,-6.237703,-8.56599
926,5.174941,15.115296
927,2.3529987,13.693269
928,4.657883,-14.752601
929,9.495608,-3.8888133
930,4.8374677,-14.292556
931,6.224581,-10.508194
932,12.003418,5.4481087
933,-8.507978,7.804335
934,4.6467605,-15.520497
935,15.578625,-1.902713
936,2.7724292,-5.1552305
937,1.4761485,2.3360467
938,-1.5356674,5.829717
939,12.48097,9.605127
940,-8.108084,8.600548
941,7.7668295,-4.318213
942,12.494788,4.0438404
943,11.630249,1.7420716
944,11.857931,5.4791293
945,-8.168731,-11.49377
946,9.790141,-5.5763597
947,4.7185388,-11.91074
948,6.135851,4.627921
949,4.589102,-15.631852
950,7.6970654,-3.6033878
951,1.5168188,12.299638
952,-14.455664,-2.8697832
953,8.064401,-4.8848844
954,4.743727,-12.970485
955,12.423139,9.565859
956,6.210254,-10.530238
957,4.74584,-12.7182455
958,8.632967,3.5625052
959,11.136378,2.2540512
960,-6.227896,-8.574549
961,-6.493702,1.2231033
962,1.9835838,1.4837692
963,11.679436,3.121138
964,-6.227646,-8.574709
965,13.634192,-4.0205092
966,-14.037562,-2.7064323
967,9.775775,-13.427803
968,11.880729,5.5196166
969,9.557737,-13.26776
970,9.832962,-13.467853
971,6.672434,-1.8832418
972,3.0630348,24.150156
973,4.7697287,-14.974641
974,5.882422,-11.084853
975,-8.157218,-11.495682
976,9.569937,-13.280276
977,9.780879,-13.431949
978,7.953967,-5.7802095
979,-9.135541,-2.8191545
980,-8.111058,8.744819
981,-0.7640186,2.611085
982,5.213062,-13.297375
983,18.341347,-6.11971
984,9.085232,5.7545557
985,9.3731165,-13.1458645
986,6.240355,-10.476376
987,-8.565897,7.9721675
988,-9.128313,-2.8331366
989,-6.2222905,-8.579137
990,-7.982908,-11.46771
991,-14.022197,-2.7298236
992,3.0880466,24.12819
993,8.586928,-3.1141224
994,8.910175,-3.0779848
995,4.6457973,-15.505952
996,8.381341,-12.359241
997,-14.467851,-2.8717742
998,2.2573514,13.683843
999,12.297478,4.9962416
1000,3.1288075,24.08956
1001,3.0106432,-4.8763976
1002,1.4719167,2.3318036
1003,8.504282,3.2655437
1004,5.2490096,6.298988
1005,14.893197,5.063514
1006,-1.6655339,5.8647842
1007,8.3845825,-12.379329
1008,7.1211457,3.1326451
1009,15.864338,-1.908222
1010,6.137801,4.2142825
1011,12.71722,-7.9145446
1012,3.0947196,24.123667
1013,17.620651,14.32417
1014,-6.228608,-8.574116
1015,-9.14692,-2.8058999
1016,-8.18242,8.557806
1017,3.1205676,24.097336
1018,3.1288886,24.089596
1019,6.169107,-10.586338
1020,3.1306887,24.08773
1021,6.9715433,19.966658
1022,6.082866,-13.286809
1023,12.761434,-7.9033756
1024,3.1470728,24.071482
1025,3.1310368,24.087576
1026,3.1340716,24.084875
